item_id,section_id,brand_id,ref_price,avg_price,min_price,max_price,amount
5281,39,10,2.9,2.9,2.9,2.9,29.0
5282,39,10,5.9,5.9,5.9,5.9,64.9
5283,39,10,4.9,4.9,4.9,4.9,9.8
5284,39,10,4.9,4.9,4.9,4.9,9.8
5285,39,10,4.9,4.9,4.9,4.9,504.7
5286,39,10,4.9,4.9,4.9,4.9,137.2
5287,47,1421,14.9,14.9,14.9,14.9,74.5
5288,47,1422,55.9,63.9,63.9,63.9,63.9
5289,47,1424,24.9,24.9,24.9,24.9,99.6
5290,47,262,18.9,18.9,18.9,18.9,132.3
5291,41,993,59.9,59.9,59.9,59.9,803.02
5292,41,1,26.9,27.46,26.9,29.99,282.2
5293,32,308,2.19,2.2,2.19,2.39,252.46
5294,32,308,2.19,2.2,2.19,2.39,118.66
5295,39,10,25.0,19.54,15.88,25.0,140.99
5296,43,313,8.29,8.29,8.29,8.29,58.03
5297,40,303,11.9,14.9,14.9,14.9,208.6
5298,41,941,7.99,7.99,7.99,7.99,439.45
5299,41,941,8.99,8.99,8.99,8.99,188.79
5300,49,1419,5.99,5.99,5.99,5.99,47.92
5301,46,1428,7.9,7.9,7.9,7.9,79.0
5302,46,1428,7.9,7.9,7.9,7.9,102.7
5303,46,1428,7.9,6.98,5.59,7.9,34.88
5304,46,1428,7.9,7.9,7.9,7.9,7.9
5305,46,1428,7.9,7.9,7.9,7.9,55.3
5306,46,1428,7.9,7.9,7.9,7.9,118.5
5307,47,661,1.49,1.49,1.49,1.49,5.96
5308,47,1429,2.69,2.46,1.39,2.69,273.18
5309,49,1430,1.49,1.49,1.49,1.49,84.93
5311,47,1135,1.69,1.2,0.99,1.69,211.73
5312,47,1135,1.69,1.5,1.09,1.69,124.67
5313,34,708,15.9,16.02,12.99,16.99,352.34
5314,34,1408,25.9,21.9,18.9,25.9,481.8
5315,34,1408,25.9,22.06,18.9,25.9,551.5
5316,34,1408,25.9,21.71,18.9,25.9,586.3
5317,47,350,4.99,4.99,4.99,4.99,24.95
5318,43,349,5.9,8.63,6.9,9.29,301.97
5319,31,305,9.25,9.31,9.25,9.5,335.0
5320,47,1154,9.9,9.9,9.9,9.9,19.8
5321,37,1154,10.9,10.9,10.9,10.9,76.3
5322,47,1154,16.9,16.9,16.9,16.9,16.9
5323,47,1154,7.99,7.99,7.99,7.99,31.96
5324,48,1374,9.45,9.45,9.45,9.45,1426.95
5325,47,74,8.99,6.8,1.99,7.99,360.47
5326,34,708,18.9,20.53,19.9,22.9,554.3
5327,47,1379,7.99,7.39,6.19,7.99,22.17
5328,47,218,13.99,13.99,13.99,13.99,55.96
5329,47,218,13.99,13.99,13.99,13.99,111.92
5331,47,357,15.9,15.9,15.9,15.9,47.7
5332,47,357,15.9,15.9,15.9,15.9,63.6
5333,47,357,15.9,15.9,15.9,15.9,31.8
5334,47,357,15.9,15.9,15.9,15.9,286.2
5335,47,357,15.9,15.9,15.9,15.9,31.8
5336,47,1373,11.9,11.9,11.9,11.9,23.8
5337,47,1373,21.9,21.9,21.9,21.9,175.2
5338,47,1373,39.9,39.9,39.9,39.9,39.9
5339,32,427,7.59,7.59,7.59,7.59,242.88
5340,32,427,26.9,26.9,26.9,26.9,242.1
5341,32,427,9.9,10.9,10.9,10.9,21.8
5342,32,427,10.9,11.13,10.9,11.9,144.7
5343,32,1439,5.55,5.26,3.79,5.55,84.16
5344,32,1439,5.55,5.23,3.79,5.55,104.68
5345,32,1439,5.55,5.39,3.79,5.55,97.02
5346,32,1439,1.29,1.29,1.29,1.29,52.89
5347,32,1439,1.29,1.29,1.29,1.29,43.86
5348,32,1439,1.29,1.29,1.29,1.29,15.48
5349,32,1439,1.29,1.29,1.29,1.29,43.86
5350,32,1439,2.69,2.56,2.29,2.69,84.6
5351,32,1439,2.69,2.64,2.29,2.69,102.91
5352,32,1439,4.59,4.59,4.59,4.59,87.21
5353,32,1439,2.59,2.59,2.59,2.59,44.03
5354,32,1439,2.59,2.59,2.59,2.59,25.9
5355,32,1439,4.48,4.48,4.48,4.48,31.36
5356,32,1439,4.29,4.29,4.29,4.29,167.31
5357,32,1439,7.29,7.29,7.29,7.29,94.77
5358,38,291,18.0,18.0,18.0,18.0,216.0
5359,38,291,18.9,18.9,18.9,18.9,207.9
5360,47,843,1.59,1.71,1.69,1.99,158.67
5361,47,843,2.09,2.39,2.39,2.39,229.44
5362,41,2,6.79,7.58,7.58,7.58,90.73
5363,47,70,2.59,1.95,1.49,2.59,134.31
5365,47,113,14.9,14.9,14.9,14.9,29.8
5367,47,113,11.9,11.9,11.9,11.9,59.5
5368,47,808,4.99,4.99,4.99,4.99,49.9
5369,47,1307,3.99,17.9,17.9,17.9,53.7
5370,47,1307,22.9,15.9,15.9,15.9,47.7
5371,40,1307,1.49,2.01,1.49,2.19,64.38
5372,40,1307,1.49,1.6,1.49,2.19,40.05
5373,40,1307,1.79,1.87,1.79,2.19,73.01
5374,40,1307,1.79,1.9,1.49,2.19,55.11
5375,47,1442,6.99,7.44,4.99,7.99,245.67
5376,49,44,4.69,4.69,4.69,4.69,9.38
5377,49,42,8.98,7.05,6.99,7.49,63.41
5378,49,44,16.9,16.9,16.9,16.9,16.9
5379,49,49,6.49,5.24,3.99,6.49,10.48
5380,49,49,5.99,5.99,5.99,5.99,11.98
5381,49,49,6.49,6.49,6.49,6.49,38.94
5382,47,1445,16.99,12.1,10.99,16.99,459.62
5383,48,1446,14.9,12.9,12.9,12.9,12.9
5384,47,130,1.79,0.99,0.99,0.99,9.9
5385,47,130,1.79,1.53,0.9,2.99,123.67
5386,47,130,1.79,1.57,0.9,2.99,165.23
5387,47,130,1.79,0.97,0.9,0.99,21.42
5388,48,1446,14.9,9.9,9.9,9.9,19.8
5389,48,1446,14.9,11.4,9.9,12.9,45.6
5390,48,1446,14.9,12.45,9.9,14.9,136.9
5391,48,1446,14.9,12.9,12.9,12.9,38.7
5392,48,1446,14.9,11.54,9.9,12.9,126.9
5393,48,1446,14.9,12.9,12.9,12.9,38.7
5394,50,1447,9.9,9.9,9.9,9.9,89.1
5395,50,1447,9.9,9.9,9.9,9.9,138.6
5396,50,1448,9.9,9.9,9.9,9.9,316.8
5397,47,415,8.59,6.79,4.99,8.59,27.16
5398,47,415,8.4,8.4,8.4,8.4,42.0
5399,47,415,11.9,11.9,11.9,11.9,202.3
5400,47,415,12.9,12.9,12.9,12.9,25.8
5401,47,415,14.9,14.9,14.9,14.9,44.7
5402,47,415,17.9,17.9,17.9,17.9,429.6
5403,47,415,17.9,15.32,4.99,17.9,153.18
5404,34,1180,4.99,4.99,4.99,4.99,9.98
5405,34,1180,5.29,5.29,5.29,5.29,68.77
5406,34,1180,22.8,22.8,22.8,22.8,22.8
5407,34,1180,22.8,22.8,22.8,22.8,45.6
5408,34,1180,22.8,22.8,22.8,22.8,68.4
5409,34,1180,26.9,26.9,26.9,26.9,80.7
5410,34,1180,22.8,22.8,22.8,22.8,22.8
5411,47,235,12.9,12.85,11.9,12.9,1799.0
5412,47,399,3.19,3.2,3.19,3.49,713.44
5413,40,449,6.9,7.9,7.9,7.9,181.7
5414,40,449,6.9,7.9,7.9,7.9,110.6
5415,40,449,1.49,1.49,1.49,1.49,58.11
5416,40,449,1.49,1.49,1.49,1.49,58.11
5417,40,449,2.39,2.39,2.39,2.39,11.95
5418,47,449,8.99,8.99,8.99,8.99,188.79
5419,47,449,3.99,3.57,2.99,3.99,60.73
5420,40,307,1.99,1.99,1.99,1.99,3.98
5421,34,1454,21.9,21.9,21.9,21.9,65.7
5422,34,1454,21.9,20.76,17.9,21.9,145.3
5423,34,1454,21.9,20.4,15.9,21.9,81.6
5424,34,1454,21.9,21.9,21.9,21.9,21.9
5425,50,88,69.9,69.9,69.9,69.9,419.4
5426,50,88,2.49,2.37,1.89,2.49,255.92
5427,50,88,2.49,2.39,1.99,2.49,124.28
5428,50,88,7.99,8.04,7.99,8.49,152.81
5429,50,88,17.9,17.9,17.9,17.9,143.2
5430,40,301,17.9,11.51,4.99,17.9,287.77
5431,40,301,19.9,11.32,9.9,19.9,271.6
5432,40,301,28.9,28.9,28.9,28.9,231.2
5433,41,5,17.9,17.21,14.9,18.92,26766.2
5434,41,5,26.9,26.9,26.89,26.91,1068.15
5435,41,5,24.9,28.04,24.9,28.9,153.17
5436,41,5,11.9,16.9,16.9,16.9,37.62
5437,41,5,8.9,15.9,15.89,15.9,145.0
5438,41,5,8.9,12.9,12.9,12.9,215.61
5439,41,5,17.9,21.1,17.92,21.9,860.17
5440,41,5,12.9,12.11,9.9,12.91,6029.93
5441,50,88,66.9,79.9,79.9,79.9,639.2
5442,50,86,6.19,6.19,6.19,6.19,160.94
5443,50,86,2.59,2.3,1.89,2.99,197.09
5444,50,86,2.59,2.26,1.89,2.39,33.85
5445,49,511,6.59,6.59,6.59,6.59,85.67
5446,49,511,6.99,6.99,6.99,6.99,111.84
5447,49,511,4.89,4.89,4.89,4.89,112.47
5448,47,1135,1.49,1.49,1.19,1.69,74.5
5449,49,47,6.79,13.4,12.9,13.9,26.8
5450,49,47,6.79,13.54,12.9,13.9,189.6
5451,49,47,10.9,10.9,10.9,10.9,32.7
5452,49,47,8.99,10.39,10.39,10.39,51.95
5453,49,47,7.99,7.89,7.29,7.99,55.23
5454,49,47,7.99,7.89,7.29,7.99,55.23
5455,49,47,7.99,7.87,7.29,7.99,47.24
5456,49,47,10.9,12.15,11.9,12.9,48.6
5457,49,30,10.9,10.9,10.9,10.9,10.9
5458,47,1233,5.49,5.49,5.49,5.49,82.35
5459,40,1233,4.99,4.81,4.29,4.99,77.04
5460,40,1233,4.99,4.91,4.29,4.99,83.43
5461,40,1233,4.99,4.83,4.29,4.99,106.28
5462,40,1233,4.99,4.87,4.29,4.99,111.97
5463,40,1233,4.99,4.71,3.99,5.49,136.51
5464,40,1233,4.99,4.99,4.99,4.99,34.93
5465,49,612,17.9,17.9,17.9,17.9,125.3
5466,41,137,24.9,25.01,24.9,27.99,827.88
5467,41,137,17.9,17.9,17.9,17.9,164.79
5468,41,137,33.9,34.07,33.89,36.9,1113.72
5469,43,137,8.49,8.49,8.49,8.49,339.6
5470,47,738,1.99,1.99,1.99,1.99,3.98
5471,47,738,3.29,3.29,3.29,3.29,49.35
5472,47,738,1.99,1.99,1.99,1.99,5.97
5473,47,738,1.99,1.99,1.99,1.99,9.95
5474,47,738,2.99,2.99,2.99,2.99,17.94
5475,47,738,1.99,1.99,1.99,1.99,7.96
5476,47,738,3.89,3.89,3.89,3.89,54.46
5477,47,738,1.99,1.59,1.49,1.99,7.95
5478,47,738,1.99,2.99,2.99,2.99,23.92
5479,47,738,3.59,3.59,3.59,3.59,3.59
5480,47,738,1.99,1.99,1.99,1.99,17.91
5481,47,738,2.99,2.99,2.99,2.99,8.97
5482,47,738,1.99,1.99,1.99,1.99,7.96
5483,47,738,2.99,2.99,2.99,2.99,35.88
5484,47,738,2.99,1.99,1.99,1.99,11.94
5486,47,738,4.79,4.79,4.79,4.79,38.32
5487,47,738,2.99,1.99,1.99,1.99,19.9
5488,47,738,2.49,2.49,2.49,2.49,17.43
5490,47,738,1.99,1.99,1.99,1.99,7.96
5491,49,1458,9.9,9.9,9.9,9.9,158.4
5492,49,1458,9.9,9.9,9.9,9.9,69.3
5493,49,1458,11.9,11.9,11.9,11.9,166.6
5494,49,1458,11.9,11.9,11.9,11.9,142.8
5495,49,1458,7.99,7.99,7.99,7.99,55.93
5496,48,1226,5.1,5.1,5.1,5.1,453.9
5497,38,1148,17.9,18.07,13.59,20.9,289.18
5498,38,1148,22.9,22.9,22.9,22.9,22.9
5499,38,1148,22.9,22.9,22.9,22.9,22.9
5500,38,1148,49.9,49.9,49.9,49.9,149.7
5501,32,517,1.99,1.99,1.99,1.99,218.9
5502,32,137,2.19,1.6,1.55,1.69,152.15
5503,47,1461,16.9,14.4,13.9,14.9,28.8
5504,32,517,1.99,1.99,1.99,1.99,93.53
5505,32,517,1.99,1.99,1.99,1.99,25.87
5506,32,517,1.99,1.99,1.99,1.99,107.46
5507,43,137,16.29,16.29,16.29,16.29,602.73
5508,43,137,17.9,17.9,17.9,17.9,644.4
5509,40,425,1.49,1.49,1.49,1.49,35.76
5510,43,137,17.9,17.9,17.9,17.9,1020.3
5511,43,137,5.29,5.29,5.29,5.29,391.46
5512,47,425,6.49,6.49,6.49,6.49,116.82
5513,47,425,9.9,9.9,9.9,9.9,99.0
5514,40,425,4.99,4.99,4.99,4.99,49.9
5515,47,425,8.99,8.99,8.99,8.99,179.8
5516,37,425,16.99,16.37,13.9,16.99,81.86
5517,37,425,16.99,16.99,16.99,16.99,16.99
5518,37,425,18.99,18.99,18.99,18.99,75.96
5520,47,425,7.99,7.99,7.99,7.99,207.74
5521,32,714,8.2,7.73,6.99,8.2,100.55
5522,32,714,8.2,6.45,3.99,8.2,77.35
5523,40,425,3.99,3.99,3.99,3.99,23.94
5524,47,425,4.99,3.99,1.99,4.99,23.94
5525,47,102,4.49,4.49,4.49,4.49,1275.16
5526,47,102,2.99,2.92,2.49,2.99,16382.39
5528,50,1242,10.9,10.9,10.9,10.9,21.8
5529,50,1464,12.9,12.9,12.9,12.9,25.8
5531,50,1464,12.9,12.9,12.9,12.9,12.9
5532,50,1464,12.9,12.9,12.9,12.9,38.7
5533,50,1465,15.9,15.9,15.9,15.9,47.7
5534,50,1447,8.99,8.99,8.99,8.99,188.79
5535,50,1465,7.99,7.99,7.99,7.99,7.99
5536,50,1466,4.99,4.99,4.99,4.99,9.98
5537,50,1466,2.99,2.99,2.99,2.99,38.87
5539,50,1466,3.49,3.49,3.49,3.49,48.86
5540,50,1466,3.49,3.49,3.49,3.49,27.92
5541,50,1467,12.99,12.99,12.99,12.99,51.96
5542,50,1467,12.99,12.99,12.99,12.99,38.97
5543,50,1467,12.99,12.99,12.99,12.99,77.94
5544,50,1242,4.99,4.99,4.99,4.99,139.72
5545,50,1242,5.99,5.79,4.99,5.99,28.95
5546,50,1242,4.99,4.99,4.99,4.99,24.95
5547,50,1242,2.99,3.16,2.99,3.49,18.94
5548,50,1242,6.99,6.99,6.99,6.99,62.91
5549,50,1242,12.9,12.9,12.9,12.9,51.6
5550,50,1242,10.9,10.9,10.9,10.9,10.9
5551,50,1242,8.99,8.99,8.99,8.99,17.98
5552,50,1470,3.99,3.99,3.99,3.99,7.98
5554,50,1242,7.99,7.99,7.99,7.99,23.97
5555,50,1242,10.9,10.9,10.9,10.9,196.2
5556,50,1242,12.9,12.9,12.9,12.9,296.7
5557,47,143,8.99,8.99,8.99,8.99,2598.11
5558,46,475,1.99,1.99,1.99,1.99,163.18
5559,47,240,6.99,10.9,10.9,10.9,196.2
5560,47,240,6.99,10.9,10.9,10.9,21.8
5561,47,240,6.99,10.43,6.99,10.9,344.06
5562,37,1475,13.9,13.9,13.9,13.9,27.8
5563,37,1475,13.9,13.9,13.9,13.9,69.5
5564,37,1475,13.69,13.69,13.69,13.69,27.38
5565,37,1475,9.9,9.9,9.9,9.9,29.7
5566,37,1475,5.9,2.99,2.99,2.99,2.99
5567,37,1475,6.9,6.9,6.9,6.9,6.9
5568,37,1475,7.9,7.9,7.9,7.9,7.9
5569,37,1475,9.9,9.9,9.9,9.9,59.4
5570,37,1475,7.9,7.9,7.9,7.9,7.9
5572,37,953,14.89,14.89,14.89,14.89,14.89
5573,37,953,14.89,14.89,14.89,14.89,14.89
5574,37,953,14.89,14.89,14.89,14.89,119.12
5575,37,950,10.9,10.9,10.9,10.9,109.0
5576,37,950,18.9,18.9,18.9,18.9,18.9
5577,37,950,10.9,10.9,10.9,10.9,109.0
5578,37,950,18.9,18.9,18.9,18.9,207.9
5579,44,1476,3.99,3.99,3.99,3.99,87.78
5581,47,1094,54.9,34.9,34.9,34.9,139.6
5582,47,1482,27.9,27.9,27.9,27.9,55.8
5583,47,1483,57.9,57.9,57.9,57.9,57.9
5584,47,853,29.9,24.05,19.9,24.9,625.4
5585,47,853,29.9,24.23,19.9,24.9,363.5
5586,47,853,57.9,57.9,57.9,57.9,57.9
5587,47,853,54.9,54.9,54.9,54.9,54.9
5588,47,1098,49.9,49.9,49.9,49.9,149.7
5589,47,1101,41.9,44.9,44.9,44.9,44.9
5590,47,1489,42.9,42.9,42.9,42.9,42.9
5591,47,1490,9.9,10.26,6.99,11.9,92.37
5592,47,1490,9.9,11.08,6.99,11.9,132.98
5593,47,1490,9.9,6.99,6.99,6.99,55.92
5594,47,1490,9.9,8.24,6.99,11.9,90.62
5595,47,1490,9.9,10.15,6.99,11.9,142.05
5596,44,1478,34.9,29.33,25.99,34.9,234.65
5597,44,1478,29.9,29.9,29.9,29.9,179.4
5598,49,50,2.29,2.29,1.99,2.79,157.91
5599,47,102,11.99,13.9,13.9,13.9,500.4
5600,47,102,11.99,13.9,13.9,13.9,917.4
5601,47,102,0.99,1.29,1.29,1.29,16.77
5602,47,102,1.99,1.99,1.99,1.99,39.8
5603,47,102,3.59,3.59,3.59,3.59,649.79
5604,47,102,0.99,1.29,1.29,1.29,9.03
5605,47,102,1.99,1.99,1.99,1.99,99.5
5606,47,102,3.59,3.59,3.59,3.59,272.84
5607,46,1492,1.29,1.32,1.29,1.49,100.24
5608,41,3,13.9,14.75,13.9,15.9,2213.46
5609,48,1226,5.49,5.49,5.49,5.49,5.49
5610,34,1494,29.9,29.9,29.9,29.9,149.5
5611,41,993,44.9,39.9,39.9,39.9,55.78
5612,41,3,10.9,10.52,8.91,10.9,923.56
5613,44,1477,79.9,79.9,79.9,79.9,159.8
5614,48,596,8.9,8.9,8.9,8.9,115.7
5615,48,596,8.9,8.9,8.9,8.9,320.4
5616,47,823,14.9,14.23,11.29,14.99,5580.2
5617,47,1090,11.9,7.96,7.79,7.99,55.73
5618,47,1090,11.9,6.99,6.99,6.99,55.92
5619,47,1497,7.99,7.99,7.99,7.99,31.96
5620,47,1497,12.9,11.55,10.29,12.9,415.86
5621,47,1497,8.49,8.72,8.29,10.9,357.53
5622,47,749,43.9,43.9,43.9,43.9,43.9
5623,47,749,43.9,43.9,43.9,43.9,43.9
5625,47,1501,16.9,16.9,16.9,16.9,33.8
5626,47,1501,15.9,15.9,15.9,15.9,47.7
5627,47,1501,14.9,14.9,14.9,14.9,14.9
5628,47,143,8.99,8.99,8.99,8.99,71.92
5629,43,1016,29.9,26.27,22.9,29.9,251.38
5630,43,1016,79.9,72.4,49.89,79.91,270.03
5631,43,1016,89.9,89.9,89.88,89.9,209.28
5632,43,1016,89.9,89.9,89.9,89.9,108.6
5633,43,1016,99.9,66.57,49.89,99.9,43.94
5634,32,343,1.59,1.63,1.59,1.99,128.41
5635,32,343,1.39,1.62,1.59,1.99,217.46
5636,32,343,2.15,1.87,0.9,2.15,119.75
5637,32,1504,5.89,5.89,5.89,5.89,624.34
5638,32,1217,9.29,9.29,9.29,9.29,464.5
5639,32,1217,9.29,9.29,9.29,9.29,325.15
5640,34,348,18.9,17.57,12.9,18.9,158.1
5641,34,1505,14.9,14.9,14.9,14.9,14.9
5642,34,1505,14.9,14.9,14.9,14.9,134.1
5644,47,1507,9.9,9.83,7.99,15.9,1957.75
5645,47,1507,9.9,10.13,8.29,16.99,243.08
5646,47,399,10.9,11.47,9.9,15.9,2087.14
5647,47,399,10.9,11.5,9.9,15.9,908.2
5648,47,399,10.9,11.45,9.9,15.9,870.58
5649,47,399,10.9,11.74,10.59,15.9,504.91
5650,47,1508,10.48,9.5,7.69,10.48,208.95
5651,49,44,1.99,2.05,1.15,3.79,282.9
5653,34,1505,17.5,18.99,18.99,18.99,18.99
5654,34,1505,17.5,17.71,17.5,18.99,123.99
5655,34,1505,14.9,14.9,14.9,14.9,29.8
5656,34,1505,14.9,14.9,14.9,14.9,59.6
5657,46,482,5.69,5.69,5.69,5.69,11.38
5658,49,612,17.1,17.17,16.99,17.99,188.89
5659,49,44,9.9,9.9,9.9,9.9,19.8
5660,47,1287,18.9,20.31,16.9,29.9,1705.18
5661,46,166,12.9,12.9,12.9,12.9,51.6
5662,46,166,17.9,18.27,16.9,18.9,584.8
5663,40,421,3.49,3.49,3.49,3.49,80.27
5664,37,945,12.9,12.9,12.9,12.9,38.7
5665,37,946,21.6,21.6,21.6,21.6,21.6
5666,49,1418,7.99,7.99,7.99,7.99,15.98
5667,49,1418,1.29,1.29,1.29,1.29,25.8
5668,49,1418,10.9,10.9,10.9,10.9,21.8
5669,49,1418,5.69,5.69,5.69,5.69,17.07
5670,49,1418,3.99,3.99,3.99,3.99,35.91
5671,49,1418,1.89,1.89,1.89,1.89,24.57
5672,49,1418,5.99,5.99,5.99,5.99,65.89
5673,49,1418,6.99,6.99,6.99,6.99,62.91
5674,49,1418,5.99,5.99,5.99,5.99,5.99
5675,49,1418,5.99,5.99,5.99,5.99,11.98
5676,49,1418,4.99,4.99,4.99,4.99,4.99
5677,49,1418,4.99,4.99,4.99,4.99,4.99
5679,49,1418,4.99,4.99,4.99,4.99,14.97
5680,49,1418,2.99,2.99,2.99,2.99,2.99
5681,49,1418,3.99,3.99,3.99,3.99,3.99
5682,49,47,6.79,13.57,12.9,13.9,40.7
5683,49,47,7.99,6.42,5.99,7.29,19.27
5684,46,34,2.89,2.89,2.89,2.89,2.89
5685,37,1517,12.9,12.39,11.99,12.9,309.7
5686,37,1517,12.9,12.49,12.29,12.9,37.48
5687,37,1517,12.9,12.9,12.9,12.9,103.2
5688,32,311,4.99,4.99,4.99,4.99,9.98
5689,49,34,10.9,11.23,10.9,11.9,33.7
5690,37,946,21.6,21.6,21.6,21.6,21.6
5691,47,73,2.69,2.25,2.19,2.39,377.72
5692,32,308,2.29,2.29,2.29,2.29,9.16
5693,47,105,3.99,5.29,5.29,5.29,31.74
5694,43,316,11.9,12.0,11.9,12.99,539.86
5695,47,399,6.49,6.33,4.99,6.58,2355.03
5696,47,399,2.99,3.0,2.99,3.29,2858.47
5697,47,399,2.99,2.99,2.99,2.99,589.03
5698,47,399,2.99,3.0,2.99,3.29,1355.38
5699,47,399,2.99,3.0,2.99,3.29,1372.42
5700,47,399,1.99,1.99,1.99,1.99,449.74
5701,47,399,1.99,1.99,1.99,1.99,929.33
5702,45,1522,3.9,3.52,2.89,3.9,457.08
5703,45,1522,3.9,3.9,3.9,3.9,276.9
5704,45,1522,4.99,4.99,4.99,4.99,54.89
5705,45,1522,3.99,3.99,3.99,3.99,19.95
5706,45,1522,3.2,4.69,4.69,4.69,18.76
5707,45,1522,4.29,4.22,3.9,4.29,46.41
5708,45,1522,3.99,3.99,3.99,3.99,15.96
5709,45,1522,5.49,4.44,2.5,5.49,1144.55
5710,45,1522,4.49,4.18,3.99,4.49,526.74
5711,45,1522,5.99,5.5,4.99,5.99,374.32
5712,45,1522,4.99,4.18,2.99,4.99,179.67
5713,45,1522,6.99,6.03,4.49,6.99,838.81
5714,45,1522,6.99,6.06,5.99,6.99,242.6
5715,45,1522,5.9,4.99,4.99,4.99,44.91
5716,45,1522,5.49,4.11,2.89,5.49,526.52
5717,45,1522,6.9,5.99,4.89,6.9,658.82
5718,45,1522,4.9,4.21,3.99,4.9,88.34
5719,45,1522,4.69,4.69,4.69,4.69,201.67
5720,45,1522,6.49,6.49,6.49,6.49,369.93
5721,45,1522,6.9,6.16,5.99,6.9,468.38
5722,45,1522,6.9,6.53,6.29,6.9,287.32
5723,45,1522,4.9,4.63,3.19,4.9,120.41
5724,45,1522,6.29,6.07,5.99,6.29,364.5
5725,45,1522,4.29,4.09,3.99,4.29,81.9
5726,45,1522,4.69,4.55,4.19,4.69,132.01
5727,45,1522,3.6,4.99,4.99,4.99,9.98
5728,45,1522,5.39,5.39,5.39,5.39,21.56
5729,45,1522,5.29,5.29,5.29,5.29,126.96
5730,48,800,8.9,8.94,8.9,9.99,438.28
5731,46,34,6.99,6.99,6.99,6.99,48.93
5732,49,37,9.9,7.92,6.39,8.79,174.21
5733,47,201,7.49,5.94,2.99,6.99,2399.96
5734,47,1525,7.99,7.99,7.99,7.99,23.97
5735,47,1525,7.99,7.99,7.99,7.99,15.98
5736,47,1525,8.99,7.99,7.99,7.99,15.98
5737,49,467,14.9,14.9,14.9,14.9,819.5
5738,49,467,14.9,14.9,14.9,14.9,506.6
5739,47,102,3.49,3.56,3.49,3.99,188.85
5740,47,102,3.49,3.54,3.49,3.99,286.55
5741,37,946,10.9,10.9,10.9,10.9,65.4
5742,46,1531,11.99,11.99,11.99,11.99,47.96
5743,46,1531,11.99,7.99,7.99,7.99,7.99
5744,46,1531,17.88,15.92,11.99,17.88,47.75
5745,46,1531,5.99,5.29,3.9,5.99,15.88
5746,46,1531,6.15,4.29,4.29,4.29,4.29
5747,46,1531,17.9,16.1,12.49,17.9,48.29
5748,46,1531,12.9,12.9,12.9,12.9,25.8
5749,46,1531,15.9,10.79,10.79,10.79,10.79
5750,46,1532,5.8,5.8,5.8,5.8,5.8
5751,47,1257,2.99,2.99,2.99,2.99,762.45
5752,40,292,2.49,2.49,2.49,2.49,24.9
5753,40,292,1.39,1.27,0.69,1.39,84.93
5754,40,292,1.39,1.25,0.69,1.39,68.65
5755,40,292,1.39,1.2,0.69,1.39,63.67
5756,40,292,1.39,1.19,0.69,1.39,54.94
5757,50,1543,19.9,17.54,12.99,19.9,1412.34
5758,50,1544,19.9,19.9,19.9,19.9,39.8
5759,50,1545,14.9,14.9,14.9,14.9,29.8
5760,50,1546,24.9,24.9,24.9,24.9,49.8
5761,47,102,1.39,1.39,1.39,1.39,329.43
5762,46,1547,8.29,8.29,8.29,8.29,8.29
5763,38,454,9.9,9.9,9.9,9.9,29.7
5764,38,454,9.9,9.9,9.9,9.9,49.5
5765,38,454,15.9,15.9,15.9,15.9,47.7
5766,38,454,9.9,9.9,9.9,9.9,19.8
5767,38,454,15.9,15.9,15.9,15.9,63.6
5768,38,454,8.9,8.9,8.9,8.9,115.7
5769,38,454,10.9,13.9,13.9,13.9,125.1
5770,38,784,29.9,29.9,29.9,29.9,328.9
5771,38,784,10.9,13.15,13.15,13.15,131.5
5772,50,494,13.9,13.9,13.9,13.9,13.9
5773,50,494,14.9,14.9,14.9,14.9,29.8
5774,50,494,11.9,12.15,11.9,12.9,48.6
5775,48,1446,14.9,11.1,9.9,12.9,55.5
5776,47,1551,1.99,1.99,1.99,1.99,3.98
5777,47,1551,1.99,1.99,1.99,1.99,3.98
5778,47,1551,2.99,2.99,2.99,2.99,5.98
5779,38,1552,24.9,24.9,24.9,24.9,99.6
5780,38,1552,49.9,49.9,49.9,49.9,299.4
5781,38,1552,29.9,29.9,29.9,29.9,89.7
5782,38,1552,24.9,24.9,24.9,24.9,99.6
5783,38,1552,39.9,39.9,39.9,39.9,39.9
5784,38,1552,24.9,24.9,24.9,24.9,24.9
5785,38,1552,5.9,5.9,5.9,5.9,371.7
5786,47,211,2.49,2.07,1.79,2.49,10.35
5787,47,211,7.89,7.89,7.89,7.89,55.23
5788,47,139,1.69,1.69,1.69,1.69,417.43
5789,47,139,1.49,1.49,1.49,1.49,286.08
5790,47,139,3.79,0.9,0.9,0.9,5.4
5792,47,139,17.9,17.9,17.9,17.9,107.4
5793,47,139,3.79,3.79,3.79,3.79,197.08
5794,47,1222,12.9,14.9,14.9,14.9,14.9
5795,47,1222,13.9,15.9,15.9,15.9,15.9
5796,47,1222,18.9,18.9,18.9,18.9,75.6
5797,47,1222,45.9,48.9,48.9,48.9,146.7
5798,47,1222,38.1,48.9,48.9,48.9,48.9
5799,47,1222,49.9,49.9,49.9,49.9,99.8
5800,32,310,8.99,8.99,8.99,8.99,17.98
5801,32,310,1.69,1.71,1.39,1.79,164.64
5802,32,310,1.69,1.71,1.39,1.79,116.52
5803,32,310,1.69,1.76,1.39,1.79,123.5
5804,32,216,4.95,4.95,4.95,4.95,9.9
5805,46,1492,2.99,2.9,2.29,2.99,133.34
