user_id,R,F,M,RFMS,R1,F1,M1,RFM1,R2,F2,M2,RFMS2,R3,F3,M3,RFMS3,R4,F4,M4,RFM4
6904,1,1,2,112,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
6905,3,2,3,323,1,1,1,111,1,1,1,111,1,1,1,111,2,4,4,244
6906,5,2,2,522,1,1,1,111,1,1,1,111,1,1,1,111,3,4,4,344
6907,5,3,5,535,1,1,1,111,1,1,1,111,1,1,1,111,3,4,5,345
6908,5,1,1,511,1,1,1,111,1,1,1,111,3,3,4,334,1,1,1,111
6909,4,1,1,411,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
6910,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
6911,4,2,2,422,1,1,1,111,1,1,1,111,1,1,1,111,3,4,4,344
6912,5,3,4,534,1,1,1,111,1,1,1,111,3,3,4,334,3,4,5,345
6913,2,1,2,212,1,1,1,111,1,1,1,111,1,1,1,111,1,2,4,124
6914,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
6915,3,3,4,334,1,1,1,111,1,1,1,111,2,4,5,245,2,4,5,245
6916,5,3,3,533,1,1,1,111,1,1,1,111,1,1,1,111,4,4,4,444
6917,5,2,3,523,1,1,1,111,1,1,1,111,2,3,5,235,3,2,3,323
6918,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
6919,5,1,2,512,1,1,1,111,1,1,1,111,1,1,1,111,4,2,4,424
6920,2,1,3,213,1,1,1,111,1,1,1,111,2,3,5,235,1,1,1,111
6921,4,3,3,433,1,1,1,111,1,1,1,111,1,1,1,111,3,4,5,345
6922,3,1,2,312,1,1,1,111,1,1,1,111,2,3,4,234,1,1,1,111
6923,2,1,3,213,1,1,1,111,1,1,1,111,1,1,1,111,1,2,5,125
6924,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
6925,5,2,3,523,1,1,1,111,1,1,1,111,3,4,5,345,1,1,1,111
6926,4,3,2,432,1,1,1,111,1,1,1,111,3,4,4,344,3,2,2,322
6927,3,1,1,311,1,1,1,111,1,1,1,111,2,3,4,234,1,1,1,111
6928,5,3,2,532,1,1,1,111,1,1,1,111,1,1,1,111,3,5,4,354
6929,3,1,1,311,1,1,1,111,1,1,1,111,2,3,3,233,1,1,1,111
6930,4,1,3,413,1,1,1,111,1,1,1,111,1,1,1,111,2,2,5,225
6931,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
6932,1,1,2,112,1,1,1,111,1,1,1,111,1,1,1,111,1,2,4,124
6933,5,1,1,511,1,1,1,111,1,1,1,111,1,1,1,111,3,2,3,323
6934,4,1,1,411,1,1,1,111,1,1,1,111,1,1,1,111,3,2,3,323
6935,4,3,4,434,1,1,1,111,1,1,1,111,3,4,4,344,2,4,5,245
6936,4,2,2,422,1,1,1,111,1,1,1,111,1,1,1,111,3,4,4,344
6937,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
6938,5,3,3,533,1,1,1,111,1,1,1,111,1,1,1,111,4,4,5,445
6939,5,3,5,535,1,1,1,111,1,1,1,111,2,3,5,235,3,4,5,345
6940,2,1,1,211,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
6941,4,2,1,421,1,1,1,111,1,1,1,111,1,1,1,111,3,4,2,342
6942,4,1,1,411,1,1,1,111,1,1,1,111,1,1,1,111,2,2,2,222
6943,5,1,2,512,1,1,1,111,1,1,1,111,1,1,1,111,3,2,3,323
6944,3,3,4,334,1,1,1,111,1,1,1,111,1,1,1,111,2,4,5,245
6945,3,1,3,313,1,1,1,111,1,1,1,111,2,3,5,235,1,1,1,111
6946,1,1,2,112,1,1,1,111,1,1,1,111,1,1,1,111,1,2,4,124
6947,5,1,1,511,1,1,1,111,1,1,1,111,3,3,3,333,1,1,1,111
6948,3,2,3,323,1,1,1,111,1,1,1,111,2,3,3,233,2,2,4,224
6949,4,2,2,422,1,1,1,111,1,1,1,111,1,1,1,111,3,4,4,344
6950,2,1,1,211,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
6951,3,2,2,322,1,1,1,111,1,1,1,111,1,1,1,111,2,4,4,244
6952,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
6953,2,1,2,212,1,1,1,111,1,1,1,111,1,1,1,111,1,2,4,124
6954,2,1,1,211,1,1,1,111,1,1,1,111,1,1,1,111,1,2,2,122
6955,3,1,1,311,1,1,1,111,1,1,1,111,2,3,3,233,1,1,1,111
6956,2,1,2,212,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
6957,4,2,2,422,1,1,1,111,1,1,1,111,3,3,4,334,3,2,3,323
6958,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,2,222
6959,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
6960,1,2,1,121,1,1,1,111,1,1,1,111,2,3,3,233,1,2,3,123
6961,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,2,122
6962,1,1,3,113,1,1,1,111,1,1,1,111,1,1,1,111,1,2,4,124
6963,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,2,122
6964,1,1,3,113,1,1,1,111,1,1,1,111,1,1,1,111,1,2,4,124
6965,1,1,2,112,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
6966,5,1,1,511,1,1,1,111,1,1,1,111,3,3,3,333,1,1,1,111
6967,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
6968,4,2,2,422,1,1,1,111,1,1,1,111,1,1,1,111,2,4,4,244
6969,4,2,4,424,1,1,1,111,1,1,1,111,1,1,1,111,2,4,5,245
6970,2,3,3,233,1,1,1,111,1,1,1,111,1,1,1,111,1,4,5,145
6971,1,3,3,133,1,1,1,111,1,1,1,111,2,3,3,233,1,4,4,144
6972,2,1,1,211,1,1,1,111,1,1,1,111,1,1,1,111,1,2,2,122
6973,5,2,1,521,1,1,1,111,1,1,1,111,3,4,3,343,1,1,1,111
6974,5,4,3,543,1,1,1,111,1,1,1,111,2,3,3,233,3,5,5,355
6975,3,2,2,322,1,1,1,111,1,1,1,111,1,1,1,111,2,4,3,243
6976,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
6977,2,1,2,212,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
6978,3,2,2,322,1,1,1,111,1,1,1,111,1,1,1,111,2,4,3,243
6979,4,1,1,411,1,1,1,111,1,1,1,111,1,1,1,111,3,2,3,323
6980,5,1,1,511,1,1,1,111,1,1,1,111,3,3,3,333,1,1,1,111
6981,5,2,2,522,1,1,1,111,1,1,1,111,1,1,1,111,4,4,3,443
6982,2,1,1,211,1,1,1,111,1,1,1,111,2,3,3,233,1,1,1,111
6983,3,1,2,312,1,1,1,111,1,1,1,111,2,3,4,234,1,1,1,111
6984,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
6985,4,2,2,422,1,1,1,111,1,1,1,111,1,1,1,111,2,4,4,244
6986,4,1,2,412,1,1,1,111,1,1,1,111,1,1,1,111,2,2,4,224
6987,5,1,3,513,1,1,1,111,1,1,1,111,1,1,1,111,3,2,5,325
6988,1,1,2,112,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
6989,3,1,2,312,1,1,1,111,1,1,1,111,1,1,1,111,2,2,4,224
6990,3,1,2,312,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
6991,4,1,3,413,1,1,1,111,1,1,1,111,1,1,1,111,3,2,5,325
6992,4,3,2,432,1,1,1,111,1,1,1,111,1,1,1,111,3,4,4,344
6993,3,2,3,323,1,1,1,111,1,1,1,111,1,1,1,111,2,4,5,245
6994,5,2,1,521,1,1,1,111,1,1,1,111,3,4,3,343,1,1,1,111
6995,4,3,4,434,1,1,1,111,1,1,1,111,3,3,4,334,3,4,5,345
6996,3,3,2,332,1,1,1,111,1,1,1,111,3,5,3,353,2,4,3,243
6997,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,2,122
6998,1,1,2,112,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
6999,1,1,3,113,1,1,1,111,1,1,1,111,1,1,1,111,1,2,4,124
7000,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7001,2,1,1,211,1,1,1,111,1,1,1,111,1,1,1,111,1,2,2,122
7002,5,1,1,511,1,1,1,111,1,1,1,111,3,3,3,333,1,1,1,111
7003,1,1,2,112,1,1,1,111,1,1,1,111,1,1,1,111,1,2,4,124
7004,1,1,3,113,1,1,1,111,1,1,1,111,1,1,1,111,1,2,5,125
7005,3,2,3,323,1,1,1,111,1,1,1,111,2,3,4,234,2,2,3,223
7006,2,2,3,223,1,1,1,111,1,1,1,111,2,3,3,233,1,2,4,124
7007,5,2,4,524,1,1,1,111,1,1,1,111,3,3,4,334,3,2,5,325
7008,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,2,222
7009,3,2,3,323,1,1,1,111,1,1,1,111,1,1,1,111,2,4,4,244
7010,5,2,2,522,1,1,1,111,1,1,1,111,1,1,1,111,3,4,3,343
7011,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7012,2,1,2,212,1,1,1,111,1,1,1,111,1,1,1,111,1,2,4,124
7013,4,1,1,411,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
7014,5,2,4,524,1,1,1,111,1,1,1,111,1,1,1,111,4,4,5,445
7015,4,5,4,454,1,1,1,111,1,1,1,111,3,4,4,344,3,5,5,355
7016,1,1,2,112,1,1,1,111,1,1,1,111,1,1,1,111,1,2,4,124
7017,3,3,3,333,1,1,1,111,1,1,1,111,2,3,4,234,2,4,5,245
7018,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
7019,4,1,3,413,1,1,1,111,1,1,1,111,1,1,1,111,3,2,4,324
7020,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
7021,5,4,5,545,1,1,1,111,1,1,1,111,2,5,5,255,3,5,5,355
7022,5,4,4,544,1,1,1,111,1,1,1,111,3,5,5,355,3,5,5,355
7023,2,1,1,211,1,1,1,111,1,1,1,111,1,1,1,111,1,2,2,122
7024,5,1,1,511,1,1,1,111,1,1,1,111,1,1,1,111,3,2,3,323
7025,4,3,3,433,1,1,1,111,1,1,1,111,2,3,3,233,3,5,4,354
7026,4,3,3,433,1,1,1,111,1,1,1,111,3,4,4,344,2,4,3,243
7027,3,2,2,322,1,1,1,111,1,1,1,111,1,1,1,111,2,4,4,244
7028,4,2,3,423,1,1,1,111,1,1,1,111,2,3,4,234,3,2,4,324
7029,3,1,2,312,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
7030,5,4,4,544,1,1,1,111,1,1,1,111,1,1,1,111,4,5,5,455
7031,2,1,1,211,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7032,2,1,2,212,1,1,1,111,1,1,1,111,1,1,1,111,1,2,4,124
7033,2,2,2,222,1,1,1,111,1,1,1,111,1,1,1,111,1,4,4,144
7034,2,3,2,232,1,1,1,111,1,1,1,111,3,3,3,333,1,4,4,144
7035,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
7036,5,2,3,523,1,1,1,111,1,1,1,111,1,1,1,111,3,4,4,344
7037,3,2,2,322,1,1,1,111,1,1,1,111,2,3,3,233,2,2,3,223
7038,3,1,2,312,1,1,1,111,1,1,1,111,1,1,1,111,2,2,4,224
7039,5,1,2,512,1,1,1,111,1,1,1,111,1,1,1,111,3,2,3,323
7040,2,2,2,222,1,1,1,111,1,1,1,111,1,1,1,111,1,4,4,144
7041,1,2,2,122,1,1,1,111,1,1,1,111,2,3,4,234,1,2,3,123
7042,4,3,2,432,1,1,1,111,1,1,1,111,2,3,3,233,3,4,4,344
7043,1,1,2,112,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7044,3,1,2,312,1,1,1,111,1,1,1,111,2,3,4,234,1,1,1,111
7045,5,4,3,543,1,1,1,111,1,1,1,111,3,4,3,343,3,5,4,354
7046,5,2,2,522,1,1,1,111,1,1,1,111,1,1,1,111,4,4,3,443
7047,2,1,2,212,1,1,1,111,1,1,1,111,1,1,1,111,1,2,4,124
7048,4,3,3,433,1,1,1,111,1,1,1,111,2,4,4,244,2,4,4,244
7049,1,1,3,113,1,1,1,111,1,1,1,111,1,1,1,111,1,2,4,124
7050,5,1,1,511,1,1,1,111,1,1,1,111,1,1,1,111,3,2,3,323
7051,4,3,4,434,1,1,1,111,1,1,1,111,1,1,1,111,2,5,5,255
7052,4,1,1,411,1,1,1,111,1,1,1,111,2,3,3,233,1,1,1,111
7053,1,2,2,122,1,1,1,111,1,1,1,111,2,3,3,233,1,2,3,123
7054,4,2,3,423,1,1,1,111,1,1,1,111,1,1,1,111,2,4,5,245
7055,4,2,3,423,1,1,1,111,1,1,1,111,1,1,1,111,2,4,4,244
7056,3,1,1,311,1,1,1,111,1,1,1,111,2,3,3,233,1,1,1,111
7057,1,1,3,113,1,1,1,111,1,1,1,111,1,1,1,111,1,2,4,124
7058,1,2,3,123,1,1,1,111,1,1,1,111,3,3,3,333,1,2,4,124
7059,5,2,2,522,1,1,1,111,1,1,1,111,1,1,1,111,4,4,4,444
7060,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,2,122
7061,5,1,1,511,1,1,1,111,1,1,1,111,1,1,1,111,4,2,3,423
7062,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7063,5,4,4,544,1,1,1,111,1,1,1,111,3,5,5,355,3,5,5,355
7064,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
7065,5,1,2,512,1,1,1,111,1,1,1,111,3,3,4,334,1,1,1,111
7066,3,1,1,311,1,1,1,111,1,1,1,111,2,3,3,233,1,1,1,111
7067,3,1,2,312,1,1,1,111,1,1,1,111,1,1,1,111,2,2,4,224
7068,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
7069,2,2,1,221,1,1,1,111,1,1,1,111,1,1,1,111,1,4,3,143
7070,4,2,1,421,1,1,1,111,1,1,1,111,1,1,1,111,3,4,3,343
7071,3,2,2,322,1,1,1,111,1,1,1,111,1,1,1,111,2,4,3,243
7072,1,2,4,124,1,1,1,111,1,1,1,111,3,3,5,335,1,2,5,125
7073,5,1,1,511,1,1,1,111,1,1,1,111,3,3,3,333,1,1,1,111
7074,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7075,5,3,3,533,1,1,1,111,1,1,1,111,2,4,4,244,4,5,4,454
7076,4,2,2,422,1,1,1,111,1,1,1,111,1,1,1,111,3,4,4,344
7077,2,1,2,212,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7078,4,3,3,433,1,1,1,111,1,1,1,111,3,4,4,344,3,4,4,344
7079,2,1,1,211,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7080,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7081,4,3,3,433,1,1,1,111,1,1,1,111,1,1,1,111,3,5,5,355
7082,4,1,2,412,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
7083,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7084,1,3,3,133,1,1,1,111,1,1,1,111,1,1,1,111,1,4,5,145
7085,2,1,1,211,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7086,3,2,1,321,1,1,1,111,1,1,1,111,1,1,1,111,2,4,2,242
7087,2,2,1,221,1,1,1,111,1,1,1,111,1,1,1,111,1,4,3,143
7088,4,1,1,411,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
7089,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
7090,4,3,3,433,1,1,1,111,1,1,1,111,2,3,3,233,2,5,5,255
7091,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
7092,2,1,4,214,1,1,1,111,1,1,1,111,1,1,1,111,1,2,5,125
7093,3,1,2,312,1,1,1,111,1,1,1,111,2,3,4,234,1,1,1,111
7094,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7095,4,1,1,411,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
7096,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7097,5,5,4,554,1,1,1,111,1,1,1,111,3,5,4,354,3,5,5,355
7098,2,1,1,211,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7099,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,2,122
7100,2,1,1,211,1,1,1,111,1,1,1,111,2,3,3,233,1,1,1,111
7101,2,1,1,211,1,1,1,111,1,1,1,111,2,3,3,233,1,1,1,111
7102,5,4,5,545,1,1,1,111,1,1,1,111,3,4,4,344,4,5,5,455
7103,1,1,3,113,1,1,1,111,1,1,1,111,1,1,1,111,1,2,4,124
7104,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
7105,1,2,3,123,1,1,1,111,1,1,1,111,1,1,1,111,1,4,4,144
7106,3,2,2,322,1,1,1,111,1,1,1,111,1,1,1,111,2,4,4,244
7107,5,1,1,511,1,1,1,111,1,1,1,111,1,1,1,111,4,2,3,423
7108,2,3,3,233,1,1,1,111,1,1,1,111,3,3,4,334,1,4,4,144
7109,4,2,1,421,1,1,1,111,1,1,1,111,3,3,3,333,3,2,3,323
7110,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7111,4,1,1,411,1,1,1,111,1,1,1,111,1,1,1,111,3,2,3,323
7112,5,2,2,522,1,1,1,111,1,1,1,111,1,1,1,111,4,4,3,443
7113,2,1,2,212,1,1,1,111,1,1,1,111,2,3,4,234,1,1,1,111
7114,4,3,3,433,1,1,1,111,1,1,1,111,3,4,4,344,2,4,4,244
7115,1,2,1,121,1,1,1,111,1,1,1,111,2,3,3,233,1,2,3,123
7116,3,3,4,334,1,1,1,111,1,1,1,111,2,3,3,233,2,5,5,255
7117,2,1,3,213,1,1,1,111,1,1,1,111,1,1,1,111,1,2,4,124
7118,3,1,3,313,1,1,1,111,1,1,1,111,2,3,5,235,1,1,1,111
7119,3,3,3,333,1,1,1,111,1,1,1,111,2,3,3,233,2,4,4,244
7120,1,3,4,134,1,1,1,111,1,1,1,111,3,4,5,345,1,4,5,145
7121,3,1,1,311,1,1,1,111,1,1,1,111,2,3,3,233,1,1,1,111
7122,1,2,2,122,1,1,1,111,1,1,1,111,1,1,1,111,1,4,4,144
7123,3,3,3,333,1,1,1,111,1,1,1,111,1,1,1,111,2,4,4,244
7124,2,1,1,211,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7125,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,2,222
7126,2,1,1,211,1,1,1,111,1,1,1,111,2,3,3,233,1,1,1,111
7127,1,2,3,123,1,1,1,111,1,1,1,111,3,3,4,334,1,2,3,123
7128,3,2,3,323,1,1,1,111,1,1,1,111,3,3,4,334,2,2,4,224
7129,3,3,3,333,1,1,1,111,1,1,1,111,1,1,1,111,2,4,4,244
7130,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
7131,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
7132,2,1,1,211,1,1,1,111,1,1,1,111,1,1,1,111,1,2,2,122
7133,4,3,3,433,1,1,1,111,1,1,1,111,2,3,4,234,3,4,3,343
7134,4,1,1,411,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
7135,5,2,3,523,1,1,1,111,1,1,1,111,3,4,5,345,1,1,1,111
7136,2,2,3,223,1,1,1,111,1,1,1,111,2,3,4,234,1,2,4,124
7137,1,2,3,123,1,1,1,111,1,1,1,111,2,3,4,234,1,2,5,125
7138,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,2,122
7139,3,3,4,334,1,1,1,111,1,1,1,111,2,3,4,234,2,5,5,255
7140,4,1,2,412,1,1,1,111,1,1,1,111,1,1,1,111,2,2,4,224
7141,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7142,5,2,3,523,1,1,1,111,1,1,1,111,1,1,1,111,3,4,5,345
7143,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7144,5,1,1,511,1,1,1,111,1,1,1,111,1,1,1,111,3,2,3,323
7145,2,2,2,222,1,1,1,111,1,1,1,111,1,1,1,111,1,4,4,144
7146,4,1,2,412,1,1,1,111,1,1,1,111,1,1,1,111,2,2,4,224
7147,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7148,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,2,222
7149,3,3,2,332,1,1,1,111,1,1,1,111,1,1,1,111,2,4,4,244
7150,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7151,4,3,3,433,1,1,1,111,1,1,1,111,3,3,3,333,2,4,4,244
7152,3,1,4,314,1,1,1,111,1,1,1,111,1,1,1,111,2,2,5,225
7153,2,3,2,232,1,1,1,111,1,1,1,111,1,1,1,111,1,4,3,143
7154,3,2,2,322,1,1,1,111,1,1,1,111,1,1,1,111,2,4,4,244
7155,3,2,3,323,1,1,1,111,1,1,1,111,1,1,1,111,2,4,4,244
7156,5,3,2,532,1,1,1,111,1,1,1,111,3,4,4,344,3,4,3,343
7157,4,3,2,432,1,1,1,111,1,1,1,111,3,4,4,344,3,4,3,343
7158,5,1,1,511,1,1,1,111,1,1,1,111,3,3,3,333,1,1,1,111
7159,4,3,3,433,1,1,1,111,1,1,1,111,1,1,1,111,3,4,5,345
7160,5,3,3,533,1,1,1,111,1,1,1,111,1,1,1,111,4,5,5,455
7161,2,1,1,211,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7162,3,2,2,322,1,1,1,111,1,1,1,111,2,4,4,244,1,1,1,111
7163,5,3,4,534,1,1,1,111,1,1,1,111,1,1,1,111,4,4,5,445
7164,1,3,3,133,1,1,1,111,1,1,1,111,2,4,4,244,1,4,4,144
7165,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,2,222
7166,2,1,2,212,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7167,2,1,2,212,1,1,1,111,1,1,1,111,1,1,1,111,1,2,4,124
7168,5,4,4,544,1,1,1,111,1,1,1,111,1,1,1,111,4,5,5,455
7169,3,1,2,312,1,1,1,111,1,1,1,111,2,3,4,234,1,1,1,111
7170,1,1,2,112,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7171,5,1,1,511,1,1,1,111,1,1,1,111,3,3,3,333,1,1,1,111
7172,5,1,2,512,1,1,1,111,1,1,1,111,3,3,4,334,1,1,1,111
7173,1,2,3,123,1,1,1,111,1,1,1,111,1,1,1,111,1,4,4,144
7174,3,3,2,332,1,1,1,111,1,1,1,111,2,3,3,233,2,4,3,243
7175,2,1,1,211,1,1,1,111,1,1,1,111,1,1,1,111,1,2,2,122
7176,1,3,2,132,1,1,1,111,1,1,1,111,2,4,3,243,1,2,3,123
7177,5,3,3,533,1,1,1,111,1,1,1,111,1,1,1,111,3,4,5,345
7178,4,3,4,434,1,1,1,111,1,1,1,111,1,1,1,111,3,5,5,355
7179,4,1,1,411,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
7180,4,1,1,411,1,1,1,111,1,1,1,111,1,1,1,111,3,2,2,322
7181,2,1,3,213,1,1,1,111,1,1,1,111,1,1,1,111,1,2,4,124
7182,2,3,4,234,1,1,1,111,1,1,1,111,1,1,1,111,1,4,5,145
7183,2,1,1,211,1,1,1,111,1,1,1,111,1,1,1,111,1,2,2,122
7184,2,2,2,222,1,1,1,111,1,1,1,111,1,1,1,111,1,4,4,144
7185,3,3,2,332,1,1,1,111,1,1,1,111,1,1,1,111,2,5,4,254
7186,4,1,4,414,1,1,1,111,1,1,1,111,1,1,1,111,3,2,5,325
7187,5,2,2,522,1,1,1,111,1,1,1,111,1,1,1,111,4,4,4,444
7188,5,1,1,511,1,1,1,111,1,1,1,111,1,1,1,111,4,2,2,422
7189,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7190,5,2,3,523,1,1,1,111,1,1,1,111,1,1,1,111,4,4,4,444
7191,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7192,5,3,1,531,1,1,1,111,1,1,1,111,1,1,1,111,3,4,3,343
7193,3,2,1,321,1,1,1,111,1,1,1,111,3,3,3,333,2,2,2,222
7194,5,1,1,511,1,1,1,111,1,1,1,111,1,1,1,111,4,2,3,423
7195,3,1,1,311,1,1,1,111,1,1,1,111,1,1,1,111,2,2,3,223
7196,5,1,2,512,1,1,1,111,1,1,1,111,1,1,1,111,4,2,4,424
7197,3,2,3,323,1,1,1,111,1,1,1,111,1,1,1,111,2,4,5,245
7198,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,2,122
7199,3,3,4,334,1,1,1,111,1,1,1,111,2,3,4,234,2,5,5,255
7200,4,2,2,422,1,1,1,111,1,1,1,111,1,1,1,111,2,4,3,243
7201,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,2,122
7202,5,3,4,534,1,1,1,111,1,1,1,111,3,4,5,345,4,4,5,445
7203,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7204,3,1,3,313,1,1,1,111,1,1,1,111,2,3,5,235,1,1,1,111
7205,2,2,2,222,1,1,1,111,1,1,1,111,3,3,4,334,1,2,2,122
7206,5,4,4,544,1,1,1,111,1,1,1,111,1,1,1,111,3,5,5,355
7207,1,2,2,122,1,1,1,111,1,1,1,111,1,1,1,111,1,4,3,143
7208,5,1,2,512,1,1,1,111,1,1,1,111,3,3,4,334,1,1,1,111
7209,4,3,3,433,1,1,1,111,1,1,1,111,1,1,1,111,2,4,4,244
7210,5,4,3,543,1,1,1,111,1,1,1,111,1,1,1,111,3,5,5,355
7211,4,2,3,423,1,1,1,111,1,1,1,111,1,1,1,111,3,4,5,345
7212,5,1,1,511,1,1,1,111,1,1,1,111,3,3,4,334,1,1,1,111
7213,2,2,3,223,1,1,1,111,1,1,1,111,2,3,4,234,1,2,4,124
7214,1,3,2,132,1,1,1,111,1,1,1,111,3,5,4,354,1,2,3,123
7215,2,3,2,232,1,1,1,111,1,1,1,111,1,1,1,111,1,4,4,144
7216,1,3,4,134,1,1,1,111,1,1,1,111,2,4,5,245,1,2,4,124
7217,4,2,2,422,1,1,1,111,1,1,1,111,1,1,1,111,3,4,3,343
7218,1,1,2,112,1,1,1,111,1,1,1,111,1,1,1,111,1,2,3,123
7219,3,3,3,333,1,1,1,111,1,1,1,111,1,1,1,111,2,4,4,244
7220,5,3,3,533,1,1,1,111,1,1,1,111,1,1,1,111,3,4,4,344
7221,1,3,2,132,1,1,1,111,1,1,1,111,3,4,4,344,1,2,2,122
7222,1,1,1,111,1,1,1,111,1,1,1,111,1,1,1,111,1,2,2,122
7223,4,1,1,411,1,1,1,111,1,1,1,111,1,1,1,111,3,2,2,322
7224,2,2,1,221,1,1,1,111,1,1,1,111,1,1,1,111,1,4,3,143
7225,3,3,3,333,1,1,1,111,1,1,1,111,1,1,1,111,2,5,5,255
7226,5,2,3,523,1,1,1,111,1,1,1,111,1,1,1,111,4,4,4,444
